Status,A&W Order,Delivery Date,Job,Customer,Items,Input PDF,Output PDF,Issues
OK,234672,6/11/2026,87601833 FALLS 10,DAN RYAN BUILDERS,"P1, P2",C:\Users\brandon.m.smith\My Projects\Showers\Input\Orders\Glass Order DAN RYAN_87601833 FALLS 10.pdf,C:\Users\brandon.m.smith\My Projects\Showers\Output\Runs\9\Sketches\234672.pdf,
